game_id,game_date,home_team,away_team,inning,inning_topbot,plate_result,p_hand,pitcher,b_hand,batter,bat_x,bat_y,hit_curve_type,pitch_type,pitch_speed,pitch_result,pitch_x,pitch_y,strikes,balls,outs,on_1b,on_2b,on_3b
20247317127,2024-08-07,滋賀学園,有田工,1,top,四球,L,石永 煌希,R,多胡 大将,0.0,0.0,,ストレート,123,ボール,0.099739276,0.25857022,0,1,0,,,
20247317127,2024-08-07,滋賀学園,有田工,1,top,四球,L,石永 煌希,R,多胡 大将,0.0,0.0,,ストレート,125,ボール,0.36294574,0.9304086,0,2,0,,,
20247317127,2024-08-07,滋賀学園,有田工,1,top,四球,L,石永 煌希,R,多胡 大将,0.0,0.0,,ストレート,126,ストライク,0.62303734,0.6660341,1,2,0,,,
20247317127,2024-08-07,滋賀学園,有田工,1,top,四球,L,石永 煌希,R,多胡 大将,0.0,0.0,,ストレート,121,ストライク,0.23835096,0.67557335,2,2,0,,,
20247317127,2024-08-07,滋賀学園,有田工,1,top,四球,L,石永 煌希,R,多胡 大将,0.0,0.0,,ストレート,130,ボール,0.49221283,0.94267344,2,3,0,,,
20247317127,2024-08-07,滋賀学園,有田工,1,top,四球,L,石永 煌希,R,多胡 大将,0.0,0.0,,ストレート,124,ファウル,0.70558137,0.37167892,2,3,0,,,
20247317127,2024-08-07,滋賀学園,有田工,1,top,四球,L,石永 煌希,R,多胡 大将,0.0,0.0,,ストレート,129,ボール,0.17761101,0.8908887,2,4,0,,,
20247317127,2024-08-07,滋賀学園,有田工,1,top,投ギ,L,石永 煌希,B,国仲 優星,0.55993646,0.71745336,G,チェンジアップ,118,バントファウル,0.43926004,0.085500285,1,0,0,多胡,,
20247317127,2024-08-07,滋賀学園,有田工,1,top,投ギ,L,石永 煌希,B,国仲 優星,0.55993646,0.71745336,G,スライダー,118,ストライク,0.77099365,0.6510438,2,0,0,多胡,,
20247317127,2024-08-07,滋賀学園,有田工,1,top,投ギ,L,石永 煌希,B,国仲 優星,0.55993646,0.71745336,G,カーブ,106,インプレー,0.3380268,0.59653354,2,0,0,多胡,,
20247317127,2024-08-07,滋賀学園,有田工,1,top,右安,L,石永 煌希,L,岩井 天史,0.7432203,0.44035593,G,ストレート,122,ストライク,0.7460747,0.62787694,1,0,1,,多胡,
20247317127,2024-08-07,滋賀学園,有田工,1,top,右安,L,石永 煌希,L,岩井 天史,0.7432203,0.44035593,G,スライダー,108,ファウル,0.2897463,0.64286727,2,0,1,,多胡,
20247317127,2024-08-07,滋賀学園,有田工,1,top,右安,L,石永 煌希,L,岩井 天史,0.7432203,0.44035593,G,ストレート,127,ボール,0.9267371,0.6687596,2,1,1,,多胡,
20247317127,2024-08-07,滋賀学園,有田工,1,top,右安,L,石永 煌希,L,岩井 天史,0.7432203,0.44035593,G,ストレート,123,ファウル,0.41278365,0.14818703,2,1,1,,多胡,
20247317127,2024-08-07,滋賀学園,有田工,1,top,右安,L,石永 煌希,L,岩井 天史,0.7432203,0.44035593,G,スライダー,113,インプレー,0.42057082,0.35941413,2,1,1,,多胡,
20247317127,2024-08-07,滋賀学園,有田工,1,top,中２,L,石永 煌希,R,岡田 幸大,0.47567797,0.25186017,F,ストレート,124,ストライク,0.22277662,0.64559275,1,0,1,岩井,,多胡
20247317127,2024-08-07,滋賀学園,有田工,1,top,中２,L,石永 煌希,R,岡田 幸大,0.47567797,0.25186017,F,ストレート,129,インプレー,0.4112262,0.6265142,1,0,1,岩井,,多胡
20247317127,2024-08-07,滋賀学園,有田工,1,top,中飛,L,石永 煌希,R,仲田 隆玖,0.5234534,0.30484745,F,カーブ,106,ボール,0.3068781,0.10185335,0,1,1,,岡田,
20247317127,2024-08-07,滋賀学園,有田工,1,top,中飛,L,石永 煌希,R,仲田 隆玖,0.5234534,0.30484745,F,ストレート,123,ストライク,0.66353065,0.582906,1,1,1,,岡田,
20247317127,2024-08-07,滋賀学園,有田工,1,top,中飛,L,石永 煌希,R,仲田 隆玖,0.5234534,0.30484745,F,ストレート,122,インプレー,0.5934461,0.25175643,1,1,1,,岡田,
20247317127,2024-08-07,滋賀学園,有田工,1,top,投ゴ失,L,石永 煌希,L,東坂 愛琉,0.4982627,0.73308897,G,スライダー,110,ストライク,0.7351726,0.6510438,1,0,2,,岡田,
20247317127,2024-08-07,滋賀学園,有田工,1,top,投ゴ失,L,石永 煌希,L,東坂 愛琉,0.4982627,0.73308897,G,ストレート,126,ストライク（空振り）,0.6152502,0.68511266,2,0,2,,岡田,
20247317127,2024-08-07,滋賀学園,有田工,1,top,投ゴ失,L,石永 煌希,L,東坂 愛琉,0.4982627,0.73308897,G,スライダー,113,インプレー,0.7009091,0.6006218,2,0,2,,岡田,
20247317127,2024-08-07,滋賀学園,有田工,1,top,左飛,L,石永 煌希,R,作田 健太,0.3106356,0.37086442,F,ストレート,128,ボール,0.06236084,0.7123678,0,1,2,東坂,,岡田
20247317127,2024-08-07,滋賀学園,有田工,1,top,左飛,L,石永 煌希,R,作田 健太,0.3106356,0.37086442,F,ストレート,125,ストライク,0.2445807,0.49160138,1,1,2,東坂,,岡田
20247317127,2024-08-07,滋賀学園,有田工,1,top,左飛,L,石永 煌希,R,作田 健太,0.3106356,0.37086442,F,カーブ,106,ボール,0.53893584,0.9576637,1,2,2,東坂,,岡田
20247317127,2024-08-07,滋賀学園,有田工,1,top,左飛,L,石永 煌希,R,作田 健太,0.3106356,0.37086442,F,ストレート,129,ストライク,0.3800775,0.67284787,2,2,2,,,東坂
20247317127,2024-08-07,滋賀学園,有田工,1,top,左飛,L,石永 煌希,R,作田 健太,0.3106356,0.37086442,F,ストレート,128,インプレー,0.28663144,0.62378865,2,2,2,,,東坂
20247317127,2024-08-07,滋賀学園,有田工,1,bottom,三振（見逃し）,R,脇本 耀士,R,丸田 真太郎,0.0,0.0,,ストレート,135,ストライク,0.3785201,0.67966163,1,0,0,,,
20247317127,2024-08-07,滋賀学園,有田工,1,bottom,三振（見逃し）,R,脇本 耀士,R,丸田 真太郎,0.0,0.0,,スライダー,119,ボール,0.37540522,0.13319673,1,1,0,,,
20247317127,2024-08-07,滋賀学園,有田工,1,bottom,三振（見逃し）,R,脇本 耀士,R,丸田 真太郎,0.0,0.0,,ストレート,0,ストライク,0.47352362,0.58154327,2,1,0,,,
20247317127,2024-08-07,滋賀学園,有田工,1,bottom,三振（見逃し）,R,脇本 耀士,R,丸田 真太郎,0.0,0.0,,スライダー,121,ボール,0.679105,0.096402325,2,2,0,,,
20247317127,2024-08-07,滋賀学園,有田工,1,bottom,三振（見逃し）,R,脇本 耀士,R,丸田 真太郎,0.0,0.0,,スライダー,118,ストライク,0.2835166,0.6619458,3,2,0,,,
20247317127,2024-08-07,滋賀学園,有田工,1,bottom,三振（見逃し）,R,脇本 耀士,L,川尻 泰翔,0.0,0.0,,ストレート,140,ボール,0.09506697,0.7927703,0,1,1,,,
20247317127,2024-08-07,滋賀学園,有田工,1,bottom,三振（見逃し）,R,脇本 耀士,L,川尻 泰翔,0.0,0.0,,ストレート,138,ボール,0.13711771,0.25175643,0,2,1,,,
20247317127,2024-08-07,滋賀学園,有田工,1,bottom,三振（見逃し）,R,脇本 耀士,L,川尻 泰翔,0.0,0.0,,ストレート,138,ストライク,0.5872163,0.66330856,1,2,1,,,
20247317127,2024-08-07,滋賀学園,有田工,1,bottom,三振（見逃し）,R,脇本 耀士,L,川尻 泰翔,0.0,0.0,,ストレート,138,ストライク,0.6962368,0.5120427,2,2,1,,,
20247317127,2024-08-07,滋賀学園,有田工,1,bottom,三振（見逃し）,R,脇本 耀士,L,川尻 泰翔,0.0,0.0,,ストレート,142,ファウル,0.7118111,0.326708,2,2,1,,,
20247317127,2024-08-07,滋賀学園,有田工,1,bottom,三振（見逃し）,R,脇本 耀士,L,川尻 泰翔,0.0,0.0,,スライダー,120,ストライク,0.72894293,0.65513206,3,2,1,,,
20247317127,2024-08-07,滋賀学園,有田工,1,bottom,三振（見逃し）,R,脇本 耀士,L,井崎 蓮,0.0,0.0,,ストレート,141,ボール,0.30999297,0.86227083,0,1,2,,,
20247317127,2024-08-07,滋賀学園,有田工,1,bottom,三振（見逃し）,R,脇本 耀士,L,井崎 蓮,0.0,0.0,,ストレート,139,ストライク,0.69000703,0.26674676,1,1,2,,,
20247317127,2024-08-07,滋賀学園,有田工,1,bottom,三振（見逃し）,R,脇本 耀士,L,井崎 蓮,0.0,0.0,,スライダー,119,ボール,0.94231147,0.23267786,1,2,2,,,
20247317127,2024-08-07,滋賀学園,有田工,1,bottom,三振（見逃し）,R,脇本 耀士,L,井崎 蓮,0.0,0.0,,ストレート,135,ストライク,0.3022058,0.6251514,2,2,2,,,
20247317127,2024-08-07,滋賀学園,有田工,1,bottom,三振（見逃し）,R,脇本 耀士,L,井崎 蓮,0.0,0.0,,スライダー,121,ストライク,0.70558137,0.6510438,3,2,2,,,
20247317127,2024-08-07,滋賀学園,有田工,2,top,四球,L,石永 煌希,R,脇本 耀士,0.0,0.0,,カーブ,107,ボール,0.7647639,0.88543767,0,1,0,,,
20247317127,2024-08-07,滋賀学園,有田工,2,top,四球,L,石永 煌希,R,脇本 耀士,0.0,0.0,,ストレート,118,ボール,0.084164925,0.7137305,0,2,0,,,
20247317127,2024-08-07,滋賀学園,有田工,2,top,四球,L,石永 煌希,R,脇本 耀士,0.0,0.0,,ストレート,119,ストライク,0.7195983,0.63605344,1,2,0,,,
20247317127,2024-08-07,滋賀学園,有田工,2,top,四球,L,石永 煌希,R,脇本 耀士,0.0,0.0,,ストレート,121,ボール,0.071705446,0.47116005,1,3,0,,,
20247317127,2024-08-07,滋賀学園,有田工,2,top,四球,L,石永 煌希,R,脇本 耀士,0.0,0.0,,ストレート,123,ボール,0.06391828,0.63741624,1,4,0,,,
20247317127,2024-08-07,滋賀学園,有田工,2,top,投ギ,L,石永 煌希,R,杉本 晴基,0.47654662,0.760017,G,ストレート,120,インプレー,0.36761805,0.6564948,0,0,0,脇本,,
20247317127,2024-08-07,滋賀学園,有田工,2,top,二飛,L,石永 煌希,R,多胡 大将,0.62682205,0.47770762,F,ストレート,121,ボール,0.8706695,0.64968103,0,1,1,,脇本,
20247317127,2024-08-07,滋賀学園,有田工,2,top,二飛,L,石永 煌希,R,多胡 大将,0.62682205,0.47770762,F,ストレート,124,ストライク（空振り）,0.23835096,0.67557335,1,1,1,,脇本,
20247317127,2024-08-07,滋賀学園,有田工,2,top,二飛,L,石永 煌希,R,多胡 大将,0.62682205,0.47770762,F,カーブ,102,ストライク（空振り）,0.15424949,0.7696035,2,1,1,,脇本,
20247317127,2024-08-07,滋賀学園,有田工,2,top,二飛,L,石永 煌希,R,多胡 大将,0.62682205,0.47770762,F,ストレート,129,ボール,0.07949262,0.54202336,2,2,1,,脇本,
20247317127,2024-08-07,滋賀学園,有田工,2,top,二飛,L,石永 煌希,R,多胡 大将,0.62682205,0.47770762,F,ストレート,118,ファウル,0.6479563,0.68783814,2,2,1,,脇本,
20247317127,2024-08-07,滋賀学園,有田工,2,top,二飛,L,石永 煌希,R,多胡 大将,0.62682205,0.47770762,F,スライダー,0,インプレー,0.36761805,0.72735804,2,2,1,,脇本,
20247317127,2024-08-07,滋賀学園,有田工,2,top,二ゴ,L,石永 煌希,B,国仲 優星,0.58599573,0.5637034,G,カーブ,105,ストライク,0.3691755,0.3907575,1,0,2,,脇本,
20247317127,2024-08-07,滋賀学園,有田工,2,top,二ゴ,L,石永 煌希,B,国仲 優星,0.58599573,0.5637034,G,ストレート,118,ボール,0.8924736,0.7818683,1,1,2,,脇本,
20247317127,2024-08-07,滋賀学園,有田工,2,top,二ゴ,L,石永 煌希,B,国仲 優星,0.58599573,0.5637034,G,ストレート,121,ボール,0.90493304,0.39620852,1,2,2,,脇本,
20247317127,2024-08-07,滋賀学園,有田工,2,top,二ゴ,L,石永 煌希,B,国仲 優星,0.58599573,0.5637034,G,スライダー,108,ファウル,0.36761805,0.7232698,2,2,2,,脇本,
20247317127,2024-08-07,滋賀学園,有田工,2,top,二ゴ,L,石永 煌希,B,国仲 優星,0.58599573,0.5637034,G,スライダー,107,ファウル,0.29130375,0.47661108,2,2,2,,脇本,
20247317127,2024-08-07,滋賀学園,有田工,2,top,二ゴ,L,石永 煌希,B,国仲 優星,0.58599573,0.5637034,G,ストレート,122,インプレー,0.39409444,0.64286727,2,2,2,,脇本,
20247317127,2024-08-07,滋賀学園,有田工,2,bottom,一ゴ,R,脇本 耀士,R,山口 大誠,0.67025423,0.6149534,G,スライダー,119,ボール,0.19162792,0.8963397,0,1,0,,,
20247317127,2024-08-07,滋賀学園,有田工,2,bottom,一ゴ,R,脇本 耀士,R,山口 大誠,0.67025423,0.6149534,G,ストレート,140,ストライク,0.29130375,0.7137305,1,1,0,,,
20247317127,2024-08-07,滋賀学園,有田工,2,bottom,一ゴ,R,脇本 耀士,R,山口 大誠,0.67025423,0.6149534,G,ストレート,135,ストライク,0.42991543,0.6864754,2,1,0,,,
20247317127,2024-08-07,滋賀学園,有田工,2,bottom,一ゴ,R,脇本 耀士,R,山口 大誠,0.67025423,0.6149534,G,ストレート,138,ボール,0.36761805,0.05960793,2,2,0,,,
20247317127,2024-08-07,滋賀学園,有田工,2,bottom,一ゴ,R,脇本 耀士,R,山口 大誠,0.67025423,0.6149534,G,ストレート,141,インプレー,0.26638478,0.61561215,2,2,0,,,
20247317127,2024-08-07,滋賀学園,有田工,2,bottom,三ゴ,R,脇本 耀士,R,塚本 光貴,0.36362287,0.6331949,G,ストレート,140,ボール,0.11687106,0.7041912,0,1,1,,,
20247317127,2024-08-07,滋賀学園,有田工,2,bottom,三ゴ,R,脇本 耀士,R,塚本 光貴,0.36362287,0.6331949,G,ストレート,137,ボール,0.7632065,0.08141202,0,2,1,,,
20247317127,2024-08-07,滋賀学園,有田工,2,bottom,三ゴ,R,脇本 耀士,R,塚本 光貴,0.36362287,0.6331949,G,ストレート,136,ストライク,0.29753348,0.61424935,1,2,1,,,
20247317127,2024-08-07,滋賀学園,有田工,2,bottom,三ゴ,R,脇本 耀士,R,塚本 光貴,0.36362287,0.6331949,G,ストレート,138,ボール,0.09818184,0.26947227,1,3,1,,,
20247317127,2024-08-07,滋賀学園,有田工,2,bottom,三ゴ,R,脇本 耀士,R,塚本 光貴,0.36362287,0.6331949,G,ストレート,142,ストライク,0.75074697,0.35260034,2,3,1,,,
20247317127,2024-08-07,滋賀学園,有田工,2,bottom,三ゴ,R,脇本 耀士,R,塚本 光貴,0.36362287,0.6331949,G,ストレート,139,ファウル,0.6697604,0.4180126,2,3,1,,,
20247317127,2024-08-07,滋賀学園,有田工,2,bottom,三ゴ,R,脇本 耀士,R,塚本 光貴,0.36362287,0.6331949,G,ストレート,142,ファウル,0.28195915,0.32125697,2,3,1,,,
20247317127,2024-08-07,滋賀学園,有田工,2,bottom,三ゴ,R,脇本 耀士,R,塚本 光貴,0.36362287,0.6331949,G,ストレート,141,インプレー,0.6261522,0.332159,2,3,1,,,
20247317127,2024-08-07,滋賀学園,有田工,2,bottom,三振（空振り）,R,脇本 耀士,R,畑元 大雅,0.0,0.0,,ストレート,139,ストライク,0.3349119,0.34033555,1,0,2,,,
20247317127,2024-08-07,滋賀学園,有田工,2,bottom,三振（空振り）,R,脇本 耀士,R,畑元 大雅,0.0,0.0,,スライダー,112,ボール,0.8021423,0.08277477,1,1,2,,,
20247317127,2024-08-07,滋賀学園,有田工,2,bottom,三振（空振り）,R,脇本 耀士,R,畑元 大雅,0.0,0.0,,ストレート,142,ボール,0.31310782,0.88680047,1,2,2,,,
20247317127,2024-08-07,滋賀学園,有田工,2,bottom,三振（空振り）,R,脇本 耀士,R,畑元 大雅,0.0,0.0,,ストレート,139,ストライク,0.30999297,0.45480698,2,2,2,,,
20247317127,2024-08-07,滋賀学園,有田工,2,bottom,三振（空振り）,R,脇本 耀士,R,畑元 大雅,0.0,0.0,,ストレート,0,ストライク（空振り）,0.66508806,0.37985545,3,2,2,,,
20247317127,2024-08-07,滋賀学園,有田工,3,top,中飛,L,石永 煌希,L,岩井 天史,0.6398517,0.37173304,F,カーブ,105,ボール,0.13088797,0.70282847,0,1,0,,,
20247317127,2024-08-07,滋賀学園,有田工,3,top,中飛,L,石永 煌希,L,岩井 天史,0.6398517,0.37173304,F,ストレート,120,インプレー,0.38474983,0.61561215,0,1,0,,,
20247317127,2024-08-07,滋賀学園,有田工,3,top,三振（空振り）,L,石永 煌希,R,岡田 幸大,0.0,0.0,,カーブ,87,ボール,0.3115504,0.103216104,0,1,1,,,
20247317127,2024-08-07,滋賀学園,有田工,3,top,三振（空振り）,L,石永 煌希,R,岡田 幸大,0.0,0.0,,ストレート,119,ストライク（空振り）,0.112198755,0.66330856,1,1,1,,,
20247317127,2024-08-07,滋賀学園,有田工,3,top,三振（空振り）,L,石永 煌希,R,岡田 幸大,0.0,0.0,,ストレート,120,ファウル,0.6573009,0.36486512,2,1,1,,,
20247317127,2024-08-07,滋賀学園,有田工,3,top,三振（空振り）,L,石永 煌希,R,岡田 幸大,0.0,0.0,,カーブ,109,ファウル,0.31310782,0.6292397,2,1,1,,,
20247317127,2024-08-07,滋賀学園,有田工,3,top,三振（空振り）,L,石永 煌希,R,岡田 幸大,0.0,0.0,,スライダー,107,ストライク（空振り）,0.36761805,0.9099673,3,1,1,,,
20247317127,2024-08-07,滋賀学園,有田工,3,top,中３,L,石永 煌希,R,仲田 隆玖,0.5851271,0.2188517,F,スライダー,104,ボール,0.27417198,0.9140556,0,1,2,,,
20247317127,2024-08-07,滋賀学園,有田工,3,top,中３,L,石永 煌希,R,仲田 隆玖,0.5851271,0.2188517,F,ストレート,121,ストライク（空振り）,0.10285414,0.7219071,1,1,2,,,
20247317127,2024-08-07,滋賀学園,有田工,3,top,中３,L,石永 煌希,R,仲田 隆玖,0.5851271,0.2188517,F,ストレート,123,ストライク,0.18539819,0.70964223,2,1,2,,,
20247317127,2024-08-07,滋賀学園,有田工,3,top,中３,L,石永 煌希,R,仲田 隆玖,0.5851271,0.2188517,F,カーブ,101,ボール,0.10129671,0.32125697,2,2,2,,,
20247317127,2024-08-07,滋賀学園,有田工,3,top,中３,L,石永 煌希,R,仲田 隆玖,0.5851271,0.2188517,F,ストレート,122,インプレー,0.27884427,0.53657234,2,2,2,,,
20247317127,2024-08-07,滋賀学園,有田工,3,top,二ゴ,L,石永 煌希,L,東坂 愛琉,0.6337712,0.5445932,G,ストレート,118,ボール,0.23056379,0.8963397,0,1,2,,,仲田
20247317127,2024-08-07,滋賀学園,有田工,3,top,二ゴ,L,石永 煌希,L,東坂 愛琉,0.6337712,0.5445932,G,ストレート,119,インプレー,0.46106413,0.6564948,0,1,2,,,仲田
20247317127,2024-08-07,滋賀学園,有田工,3,bottom,遊邪飛,R,脇本 耀士,L,石永 煌希,0.22463983,0.6288517,F,ストレート,136,ストライク,0.7382875,0.39484575,1,0,0,,,
20247317127,2024-08-07,滋賀学園,有田工,3,bottom,遊邪飛,R,脇本 耀士,L,石永 煌希,0.22463983,0.6288517,F,スライダー,124,ボール,0.9096053,0.53657234,1,1,0,,,
20247317127,2024-08-07,滋賀学園,有田工,3,bottom,遊邪飛,R,脇本 耀士,L,石永 煌希,0.22463983,0.6288517,F,スライダー,119,ボール,0.8644397,0.8540943,1,2,0,,,
20247317127,2024-08-07,滋賀学園,有田工,3,bottom,遊邪飛,R,脇本 耀士,L,石永 煌希,0.22463983,0.6288517,F,ストレート,135,インプレー,0.40343904,0.27356052,1,2,0,,,
20247317127,2024-08-07,滋賀学園,有田工,3,bottom,二飛,R,脇本 耀士,R,前田 壮梧,0.5928889,0.5342222,F,ストレート,130,ストライク,0.27884427,0.62378865,1,0,1,,,
20247317127,2024-08-07,滋賀学園,有田工,3,bottom,二飛,R,脇本 耀士,R,前田 壮梧,0.5928889,0.5342222,F,ストレート,135,ストライク,0.39876676,0.7382601,2,0,1,,,
20247317127,2024-08-07,滋賀学園,有田工,3,bottom,二飛,R,脇本 耀士,R,前田 壮梧,0.5928889,0.5342222,F,ストレート,140,ファウル,0.38630727,0.13183397,2,0,1,,,
20247317127,2024-08-07,滋賀学園,有田工,3,bottom,二飛,R,脇本 耀士,R,前田 壮梧,0.5928889,0.5342222,F,ストレート,140,インプレー,0.6837773,0.4180126,2,0,1,,,
20247317127,2024-08-07,滋賀学園,有田工,3,bottom,三ゴ失,R,脇本 耀士,L,大古場 彩斗,0.3028178,0.62972033,G,ストレート,140,ストライク,0.3068781,0.6006218,1,0,2,,,
20247317127,2024-08-07,滋賀学園,有田工,3,bottom,三ゴ失,R,脇本 耀士,L,大古場 彩斗,0.3028178,0.62972033,G,スライダー,120,ボール,0.6027907,0.04734313,1,1,2,,,
20247317127,2024-08-07,滋賀学園,有田工,3,bottom,三ゴ失,R,脇本 耀士,L,大古場 彩斗,0.3028178,0.62972033,G,ストレート,139,ボール,0.29753348,0.8540943,1,2,2,,,
20247317127,2024-08-07,滋賀学園,有田工,3,bottom,三ゴ失,R,脇本 耀士,L,大古場 彩斗,0.3028178,0.62972033,G,ストレート,140,ボール,0.26015505,0.6810244,1,3,2,,,
20247317127,2024-08-07,滋賀学園,有田工,3,bottom,三ゴ失,R,脇本 耀士,L,大古場 彩斗,0.3028178,0.62972033,G,スライダー,126,ファウル,0.38163495,0.8977025,2,3,2,,,
20247317127,2024-08-07,滋賀学園,有田工,3,bottom,三ゴ失,R,脇本 耀士,L,大古場 彩斗,0.3028178,0.62972033,G,ストレート,140,インプレー,0.7367301,0.59653354,2,3,2,,,
20247317127,2024-08-07,滋賀学園,有田工,3,bottom,右安,R,脇本 耀士,R,丸田 真太郎,0.7432203,0.4551229,F,ストレート,138,ボール,0.59500355,0.067784466,0,1,2,,大古場,
20247317127,2024-08-07,滋賀学園,有田工,3,bottom,右安,R,脇本 耀士,R,丸田 真太郎,0.7432203,0.4551229,F,ストレート,134,ボール,0.8955884,0.66330856,0,2,2,,大古場,
20247317127,2024-08-07,滋賀学園,有田工,3,bottom,右安,R,脇本 耀士,R,丸田 真太郎,0.7432203,0.4551229,F,ストレート,138,インプレー,0.60590553,0.32807073,0,2,2,,大古場,
20247317127,2024-08-07,滋賀学園,有田工,3,bottom,,R,脇本 耀士,L,川尻 泰翔,0.0,0.0,,スライダー,120,ボール,0.9158351,0.096402325,0,1,2,丸田,,
20247317127,2024-08-07,滋賀学園,有田工,3,bottom,,R,脇本 耀士,L,川尻 泰翔,0.0,0.0,,ストレート,136,ボール,0.8909161,0.69737744,0,2,2,丸田,,
20247317127,2024-08-07,滋賀学園,有田工,3,bottom,,R,脇本 耀士,L,川尻 泰翔,0.0,0.0,,ストレート,132,ストライク,0.70869625,0.6510438,1,2,2,丸田,,
20247317127,2024-08-07,滋賀学園,有田工,3,bottom,,R,脇本 耀士,L,川尻 泰翔,0.0,0.0,,ストレート,138,ボール,0.9812473,0.32125697,1,3,2,丸田,,
20247317127,2024-08-07,滋賀学園,有田工,4,top,投ゴ,L,石永 煌希,R,作田 健太,0.5156356,0.71832204,G,ストレート,0,ストライク,0.31933758,0.460258,1,0,0,,,
20247317127,2024-08-07,滋賀学園,有田工,4,top,投ゴ,L,石永 煌希,R,作田 健太,0.5156356,0.71832204,G,ストレート,116,ファウル,0.3037632,0.6619458,2,0,0,,,
20247317127,2024-08-07,滋賀学園,有田工,4,top,投ゴ,L,石永 煌希,R,作田 健太,0.5156356,0.71832204,G,ストレート,114,インプレー,0.23367865,0.37849268,2,0,0,,,
20247317127,2024-08-07,滋賀学園,有田工,4,top,右安,L,石永 煌希,R,脇本 耀士,0.7432203,0.44904238,L,カーブ,103,ボール,0.07014801,0.2749233,0,1,1,,,
20247317127,2024-08-07,滋賀学園,有田工,4,top,右安,L,石永 煌希,R,脇本 耀士,0.7432203,0.44904238,L,ストレート,119,インプレー,0.34581396,0.64150447,0,1,1,,,
20247317127,2024-08-07,滋賀学園,有田工,4,top,中飛,L,石永 煌希,R,杉本 晴基,0.61118644,0.271839,F,ストレート,117,インプレー,0.39097956,0.28718808,0,0,1,脇本,,
20247317127,2024-08-07,滋賀学園,有田工,4,top,三振（見逃し）,L,石永 煌希,R,多胡 大将,0.0,0.0,,カーブ,103,ボール,0.10129671,0.82820195,0,1,2,脇本,,
20247317127,2024-08-07,滋賀学園,有田工,4,top,三振（見逃し）,L,石永 煌希,R,多胡 大将,0.0,0.0,,ストレート,119,ストライク,0.68533474,0.67693615,1,1,2,脇本,,
20247317127,2024-08-07,滋賀学園,有田工,4,top,三振（見逃し）,L,石永 煌希,R,多胡 大将,0.0,0.0,,カーブ,99,ストライク（空振り）,0.09350953,0.7314463,2,1,2,脇本,,
20247317127,2024-08-07,滋賀学園,有田工,4,top,三振（見逃し）,L,石永 煌希,R,多胡 大将,0.0,0.0,,スライダー,111,ストライク,0.34892884,0.6701223,3,1,2,脇本,,
20247317127,2024-08-07,滋賀学園,有田工,4,bottom,投安,R,脇本 耀士,L,川尻 泰翔,0.4982627,0.78347033,G,ストレート,134,ボール,0.88001406,0.23540337,0,1,0,,,
20247317127,2024-08-07,滋賀学園,有田工,4,bottom,投安,R,脇本 耀士,L,川尻 泰翔,0.4982627,0.78347033,G,ストレート,138,ストライク,0.25548273,0.6687596,1,1,0,,,
20247317127,2024-08-07,滋賀学園,有田工,4,bottom,投安,R,脇本 耀士,L,川尻 泰翔,0.4982627,0.78347033,G,スライダー,118,ストライク,0.41278365,0.7396229,2,1,0,,,
20247317127,2024-08-07,滋賀学園,有田工,4,bottom,投安,R,脇本 耀士,L,川尻 泰翔,0.4982627,0.78347033,G,スライダー,119,インプレー,0.48598307,0.71100503,2,1,0,,,
20247317127,2024-08-07,滋賀学園,有田工,4,bottom,投安,R,脇本 耀士,L,井崎 蓮,0.42963982,0.6757585,G,ストレート,133,ボール,0.66353065,0.069147214,0,1,0,川尻,,
20247317127,2024-08-07,滋賀学園,有田工,4,bottom,投安,R,脇本 耀士,L,井崎 蓮,0.42963982,0.6757585,G,ストレート,131,インプレー,0.6557435,0.36486512,0,1,0,川尻,,
20247317127,2024-08-07,滋賀学園,有田工,4,bottom,右安,R,脇本 耀士,R,山口 大誠,0.75103813,0.42906356,G,ストレート,134,ストライク,0.6386117,0.6524065,1,0,0,井崎,川尻,
20247317127,2024-08-07,滋賀学園,有田工,4,bottom,右安,R,脇本 耀士,R,山口 大誠,0.75103813,0.42906356,G,スライダー,117,ボール,0.2897463,0.89906526,1,1,0,井崎,川尻,
20247317127,2024-08-07,滋賀学園,有田工,4,bottom,右安,R,脇本 耀士,R,山口 大誠,0.75103813,0.42906356,G,ストレート,136,ストライク（空振り）,0.4075781,0.048611112,2,1,0,井崎,川尻,
20247317127,2024-08-07,滋賀学園,有田工,4,bottom,右安,R,脇本 耀士,R,山口 大誠,0.75103813,0.42906356,G,ストレート,132,インプレー,0.3473714,0.6210632,2,1,0,井崎,川尻,
20247317127,2024-08-07,滋賀学園,有田工,4,bottom,三振（空振り）,R,脇本 耀士,R,塚本 光貴,0.0,0.0,,ストレート,132,ストライク,0.5638548,0.6864754,1,0,0,山口,,井崎
20247317127,2024-08-07,滋賀学園,有田工,4,bottom,三振（空振り）,R,脇本 耀士,R,塚本 光貴,0.0,0.0,,ストレート,135,ボール,0.5872163,0.110029876,1,1,0,山口,,井崎
20247317127,2024-08-07,滋賀学園,有田工,4,bottom,三振（空振り）,R,脇本 耀士,R,塚本 光貴,0.0,0.0,,スライダー,119,ストライク,0.24769558,0.6251514,2,1,0,山口,,井崎
20247317127,2024-08-07,滋賀学園,有田工,4,bottom,三振（空振り）,R,脇本 耀士,R,塚本 光貴,0.0,0.0,,ストレート,140,ストライク（空振り）,0.48909795,0.045980375,3,1,0,山口,,井崎
